stock name,text_length,num_comments,score,general sentiment,open/close percent change
KIRK,9,0,1,0.0,-14.99999999999999
PTON,418,6,1,0.07,0.4927579513214847
SHLL,9,0,1,0.0,4.8826544375505865
IPO,0,0,1,0.0,1.908990011098778
IVE,590,3,1,0.156,-0.55837127394553
TSLA,774,10,7,0.156,2.453301196522329
PDT,1212,5,1,0.06,-1.350337584396097
HHHH,1212,5,1,0.06,6.618216644835988
SPY,534,8,1,0.205,0.171746281256377
AAPL,1888,30,6,0.095,0.10224743880189877
ST,0,3,1,0.0,-0.7930785868781502
GEOR,489,9,1,0.155,0.0
DD,0,0,1,0.0,-1.7997553730560791
NIO,9,2,1,0.0,18.30238726790451
NVDA,18,2,2,0.0,0.9441244581675636
QQQ,732,25,1,0.061,1.0891859395997034
SLV,732,25,1,0.061,0.12131014961585579
AMD,785,42,1,-0.086,3.58685220729366
ADMA,524,13,1,-0.081,-1.3937282229965169
SONN,524,13,1,-0.081,-6.784660766961652
FB,384,9,1,-0.037,3.0872581770125795
AM,0,1,1,0.0,-0.8174386920980873
SO,9,2,1,0.0,-1.1691495379973684
ING,9,2,1,0.0,-2.145411203814061
NET,9,2,1,0.0,3.527851458885937
RKT,175,1,2,0.0,-2.3549488054607552
OR,315,12,1,0.046,0.17421602787456075
ZOOM,174,5,1,-0.068,3.448275862068969
ZM,174,5,1,-0.068,4.100358422939068
DKNG,1520,26,2,0.084,8.862876254180602
PRPL,0,0,1,0.0,-2.347652347652342
SABR,0,0,1,0.0,-0.9873060648801169
AUG,0,0,1,0.0,-1.8264840182648419
NG,1789,15,1,-0.047,0.5411255411255296
BE,1789,15,1,-0.047,-1.092233009708736
ES,1789,15,1,-0.047,-1.5532630114755874
EVER,1789,15,1,-0.047,0.7119386637458871
NGE,1789,15,1,-0.047,0.38563109799892126
LULU,508,1,1,-0.069,0.5285384186343016
IVR,508,1,1,-0.069,-2.8571428571428528
DTE,502,10,1,-0.055,-1.0570824524312896
AAPL,1688,330,6,0.275,-2.206725072359595
BA,366,2,2,0.188,5.622704111861601
LUV,366,2,1,0.188,4.590535562482282
FLIR,440,10,2,-0.096,0.8450704225352033
ATVI,1298,28,2,0.092,-0.2879769618430635
JJA,649,14,1,0.046,-0.03684479931949474
TSLA,2429,73,8,0.12,-5.270955074014417
TV,2111,8,1,-0.08800000000000001,-0.633914421553091
GLW,9,0,1,0.0,2.5822317860436406
PENN,9,0,1,0.0,-1.0210423510609887
SHMP,2029,38,1,0.019999999999999997,-16.539140670982924
TD,2029,38,1,0.019999999999999997,1.8090029448885139
SF,2029,38,1,0.019999999999999997,1.1737089201877962
AMZN,1311,29,2,0.201,-0.08126519946226167
BHP,3330,90,1,-0.007000000000000006,-0.593311758360299
MTL,3330,90,1,-0.007000000000000006,-5.232558139534888
RH,3330,90,1,-0.007000000000000006,-0.9010665685913932
ATI,3330,90,1,-0.007000000000000006,2.6128266033254235
JJN,3330,90,1,-0.007000000000000006,-0.34378668455476336
BBL,3330,90,1,-0.007000000000000006,-0.9548611111111062
PLM,3330,90,1,-0.007000000000000006,-6.89371051908815
VALE,3330,90,1,-0.007000000000000006,0.44444444444445075
USAP,3330,90,1,-0.007000000000000006,-4.761904761904753
BATT,3330,90,1,-0.007000000000000006,-0.28355387523628883
LEG,3330,90,1,-0.007000000000000006,1.1451331839681376
HAYN,3330,90,1,-0.007000000000000006,3.602232369355661
MA,3020,42,1,0.027999999999999997,1.2611975483262532
ITM,3020,42,1,0.027999999999999997,-0.07733952049497128
DD,7044,93,4,0.152,2.0631503408683147
PM,3020,42,2,0.027999999999999997,1.711585132200778
ATH,5740,85,2,0.03899999999999999,3.9798206278026953
OR,252,16,1,0.0,-1.2017167381974296
FB,0,1,1,0.0,0.11805068801416357
CEO,0,1,1,0.0,-0.557939914163095
KMDA,5440,86,2,0.021999999999999992,-7.520557557218198
KODK,2720,43,1,0.010999999999999996,2.4890190336749622
ADMA,2720,43,1,0.010999999999999996,-22.222222222222218
SPOT,2850,90,2,0.102,-2.7744662403814915
USD,1425,45,1,0.051,-0.3968253968253859
ZM,1425,45,1,0.051,-3.658703071672364
NFLX,1425,45,1,0.051,-1.3378658856208783
AMD,416,8,2,0.142,-1.7386162034299217
JP,734,2,1,0.069,0.005649717514123672
LINK,1070,1,1,0.04,-11.214953271028035
NAK,9,2,1,0.0,35.75757575757575
HD,218,7,1,0.116,0.6175655286150359
BABA,1149,14,3,0.088,1.0174205826379639
HPE,9,2,1,0.0,2.3404255319148812
BEGI,180,8,1,0.46,0.0
CE,180,8,1,0.46,2.363925307906233
NEED,180,8,1,0.46,2.3663500678426095
TSLA,1929,164,13,0.18,0.2552866840118169
DROP,1125,17,1,-0.021999999999999992,8.823529411764703
BOUT,1125,17,1,-0.021999999999999992,0.6188118811881277
NFLX,1125,17,1,-0.021999999999999992,-0.8359183015751476
NAIL,384,24,2,0.134,7.161226508407527
DD,1028,31,2,0.14200000000000002,-1.5357142857142847
RKT,687,5,1,0.10600000000000001,4.69065911847958
MGI,546,16,1,-0.07100000000000001,-3.9634146341463383
API,182,2,1,0.041999999999999996,-2.150537634408602
QQQ,433,35,1,0.148,0.6426964687399619
AAPL,304,58,2,0.16,4.282569961219999
BLNK,635,14,1,-0.00799999999999998,-7.48299319727891
DOG,829,122,1,-0.00399999999999999,-0.8372935053179394
FOR,829,122,1,-0.00399999999999999,2.4732996065205244
IT,1170,148,2,0.032000000000000015,0.3917267314321418
PAPA,829,122,1,-0.00399999999999999,-4.545454545454557
NG,829,122,1,-0.00399999999999999,-0.21762785636561016
CORN,0,0,1,0.0,0.16488046166528914
NVDA,1337,12,2,0.0,3.948204151043904
BJ,682,52,2,0.07200000000000001,2.85714285714286
AWAY,341,26,1,0.036000000000000004,0.7572314049586746
EARN,341,26,1,0.036000000000000004,-0.18099547511313438
EPS,341,26,1,0.036000000000000004,0.5388268156424627
CRUS,341,26,1,0.036000000000000004,1.526324815640543
TD,552,40,2,0.308,0.3190810465858298
ET,276,20,1,0.154,0.6051437216338885
PRPL,402,28,3,-0.148,-3.700277520814064
ING,0,2,1,0.0,0.521512385919166
OUT,0,2,1,0.0,-0.9797517962116287
MNTA,313,7,1,-0.025999999999999995,0.40299366724237357
GEVO,864,13,3,0.009999999999999981,-16.3265306122449
MSFT,0,3,2,0.0,-0.3927803235761729
AMZN,0,2,1,0,-0.31198786039454324
ITM,0,1,1,0.0,-0.13542271232346736
INTC,0,3,1,0.0,0.5303957568339412
SPY,0,0,1,0.0,0.4616477272727279
VXX,624,6,1,-0.041999999999999996,-1.2429831595830083
FLY,624,6,1,-0.041999999999999996,-2.953586497890295
EVER,624,6,1,-0.041999999999999996,-1.7687434002111977
ES,18,6,2,0.0,0.6396092568903493
NOW,18,6,2,0.0,-0.7420822474490828
ONS,18,6,2,0.0,-6.081081081081086
OPTI,18,6,2,0.0,-6.478209658421678
EXPI,18,6,2,0.0,-2.7357811375090004
PT,0,0,1,0.0,-0.07329842931936366
CNK,0,0,1,0.0,1.4766201804757975
CVAC,295,13,1,0.0,0.43657027047628894
SHLL,9,2,1,0.0,3.137931034482759
NIO,9,2,1,0.0,3.5190615835777024
UONE,9,0,1,0.0,-12.084063047285472
JDST,374,16,2,0.29,1.4453477868112028
NMTR,846,11,1,0.009999999999999981,-2.3111111111111198
FL,9,2,1,0.0,-4.469854469854467
USD,252,1,2,0.021999999999999992,0.9064748201438784
SP,252,1,2,0.021999999999999992,2.0942408376963275
SPY,252,1,5,0.021999999999999992,0.8707061068702168
WFC,528,64,2,0.32,0.0421229991575466
NVDA,371,174,3,0.348,1.386221294363254
LIVX,9,0,1,0.0,2.8070175438596516
TSLA,4463,46,7,0.039999999999999994,7.585936324354529
GT,0,12,2,0.0,-0.4210526315789384
DD,4463,40,3,0.039999999999999994,0.8809780654440885
DPHC,4454,38,1,0.039999999999999994,-3.793103448275867
IP,4454,38,1,0.039999999999999994,-0.1958041958041966
EV,4454,38,1,0.039999999999999994,-0.8838055627761796
CFO,4454,38,1,0.039999999999999994,0.0
HCAC,4463,40,2,0.039999999999999994,-0.47619047619048294
PT,4454,38,1,0.039999999999999994,0.8357077035514879
CEO,4454,38,1,0.039999999999999994,0.017241379310341396
AKTS,803,6,1,0.046,-0.3525264394829537
AM,803,6,1,0.046,-0.2762430939226583
GH,803,6,1,0.046,3.060662776615657
GNUS,0,2,2,0.0,-9.090909090909099
GRWG,9,2,1,0.0,-9.702970297029708
PROF,0,0,1,0.0,-0.45045045045044085
STON,0,0,1,0.0,4.4736842105263195
BOLL,0,0,1,0.0,0.0
JDST,0,0,1,0.0,-3.9639639639639594
BYND,682,24,1,0.132,2.6810081875100367
HUGE,682,24,1,0.132,10.108303249097466
ATH,682,24,2,0.132,-0.1112966054535313
IPO,682,24,3,0.132,2.648044692737435
CAT,9,0,1,0.0,1.0733715630054252
AAPL,1148,17,2,0.118,2.181425485961128
SLV,1460,40,4,0.45099999999999996,2.7276373846770947
WPM,1268,24,2,0.31,2.5600938049638367
CLSK,9,2,1,0.0,-7.609531129900079
GLD,192,14,1,0.141,1.2749047960704245
IMO,192,14,1,0.141,0.18137847642080496
NOW,0,0,1,0.0,4.115566579394598
PLUG,9,2,1,0.0,-2.2174535050071564
LINK,9,0,1,0.0,1.2820512820512888
RKT,0,0,1,0.0,5.73333333333333
FLOW,9,0,1,0.0,0.7938308006350517
GM,9,2,1,0.0,0.45296167247386415
SQ,0,0,1,0.0,3.7890390890324475
NEED,5730,7,1,0.131,0.7534482758620649
IT,0,0,1,0.0,0.1960630538781272
RETA,0,0,1,0.0,-0.027935561970389364
BTG,525,35,1,0.134,-6.917293233082707
SLV,534,39,3,0.134,-4.0863531225906025
GOLD,525,35,1,0.134,-3.5607321131447596
JPM,2962,50,2,0.14,-0.3740396279822124
BABA,145,24,1,-0.13,-0.11499099237226854
CAKE,522,26,2,-0.346,-1.1214230471771043
FB,2798,53,2,0.04,0.45985278589682704
PT,1883,15,1,0.066,0.4693877551020458
CVLT,3766,30,2,0.132,1.1963406052075956
VXX,212,31,1,-0.061,2.6523000414421904
OXY,1898,20,2,0.14800000000000002,-0.7896625987078207
PRPL,546,233,1,-0.06799999999999999,2.1676300578034646
TSLA,1185,244,6,-0.19,0.7254691689008028
XRX,2326,36,2,-0.132,0.27533039647577484
TM,1163,18,1,-0.066,-0.748733759083889
BB,1163,18,1,-0.066,-1.2396694214875952
HR,1163,18,1,-0.066,-1.8109380659181455
HP,1163,18,1,-0.066,1.5581524763494778
SM,1163,18,1,-0.066,-0.7117437722419935
LN,1163,18,1,-0.066,0.05877742946708687
LUNA,9,2,1,0.0,0.158982511923685
STON,0,0,1,0.0,-0.2010050251256339
UBER,0,2,1,0.0,-2.42122719734659
CORN,804,58,1,0.02800000000000001,-0.24630541871920658
EV,804,58,1,0.02800000000000001,-0.33341882533983724
AAPL,9,4,2,0.0,-0.23774984749953304
GOOG,2515,28,1,0.078,-0.3721085939059153
WYNN,2515,28,1,0.078,-1.646090534979423
GS,2515,28,1,0.078,0.306324110671939
BKNG,2515,28,1,0.078,-0.8715598902978651
LINK,2515,28,1,0.078,-32.9
BAC,2515,28,1,0.078,-0.6235385814497277
WDC,2515,28,1,0.078,-1.2893982808022801
LVS,2515,28,1,0.078,-1.4122533748701966
IPO,428,22,1,-0.03599999999999999,-0.11123470522804062
RXT,428,22,1,-0.03599999999999999,-4.7321892875715035
RKT,428,22,1,-0.03599999999999999,6.573705179282871
AMC,485,6,2,-0.07399999999999998,0.936329588014978
PLAY,0,2,1,0.0,-1.6312056737588683
ET,0,2,1,0.0,-0.6097560975609762
ED,0,2,1,0.0,0.12269938650307215
KSS,9,2,1,0.0,-0.6595636732623164
ON,9,2,1,0.0,-0.13831258644537175
CE,9,2,1,0.0,-0.07972892166633276
AMAZ,9,2,1,0.0,-1.5873015873015914
FOR,9,2,1,0.0,-1.6510731975784296
POST,9,2,1,0.0,-0.594897608969221
KODK,1734,38,2,-0.10800000000000001,-4.999999999999992
KOD,867,19,1,-0.054000000000000006,0.9905254091300622
ENOR,867,19,1,-0.054000000000000006,-0.740540540540543
AMZN,9,4,2,0.0,-1.287613419275152
ITM,177,30,1,-0.063,0.07732456988209212
EVER,3532,28,1,-0.068,-4.71745711402623
IT,3532,28,1,-0.068,-0.35915053091818233
GSX,3532,28,1,-0.068,-2.0156774916013407
LK,3532,28,1,-0.068,-0.8695652173913052
DD,18,0,3,0.0,-1.0550378055213545
GME,9,0,1,0.0,-1.6666666666666683
DQ,9,0,1,0.0,4.307615397433763
CANF,9,0,1,0.0,1.984126984126977
TSLA,767,245,5,0.071,-0.6266489028378291
LOW,746,76,2,0.18800000000000003,-1.1827284105131506
HD,1211,96,3,0.259,-1.3499480789200338
NG,373,38,1,0.09400000000000001,-0.6315789473684262
TJX,778,38,2,-0.0040000000000000036,-2.643619725470251
BLNK,9,48,1,0.0,-2.6641294005708787
BJ,465,20,1,0.071,0.9999999999999993
TGT,465,20,1,0.071,-0.08028611050287222
WMT,877,34,3,0.28,-1.0721891752955715
OSTK,496,78,3,0.368,0.3809853666984258
RETA,0,0,1,0.0,-0.8103876968413386
LABD,9,2,1,0.0,3.311258278145698
RXT,9,2,1,0.0,-3.622448979591841
AMZN,9,2,1,0.0,3.1285803237857963
AAPL,244,14,2,0.23700000000000002,1.0581316543145045
CSCO,1468,4,1,0.007000000000000006,-0.3560408260147298
ADMA,9,0,1,0.0,-0.3184713375796252
BYND,0,0,1,0.0,-0.6711945665201785
SHOP,870,17,1,0.03899999999999999,0.36336924583741786
BABA,870,17,1,0.03899999999999999,0.18940126009818295
RKT,0,0,1,0.0,2.6503567787971436
JD,9,2,1,0.0,3.123625164980196
SLV,9,0,2,0.0,-2.0439061317184053
JAMF,439,9,1,-0.20800000000000002,0.966429298067148
DSM,439,9,1,-0.20800000000000002,-0.2600780234070281
PT,3990,64,3,0.256,-0.6060606060606066
MGM,684,13,1,-0.296,-1.132609721566786
IWM,684,13,1,-0.296,-0.9249287298067836
FOR,0,1,1,0.0,-2.0054200542005476
ING,9,2,1,0.0,-1.6029593094944392
KE,9,2,1,0.0,-1.1997177134791808
INVE,9,2,1,0.0,-3.538175046554942
STRI,9,2,1,0.0,0.0
AMS,3742,23,1,0.072,3.1390134529147913
SP,3742,23,1,0.072,0.6781429316640532
MSFT,632,25,1,-0.094,0.45599202013965134
USPS,9,0,1,0.0,-72.97297297297297
ROLL,9,0,1,0.0,-1.2478257581486631
AMTD,0,0,1,0.0,0.9338313767342621
KODK,0,0,1,0.0,9.128065395095367
CORN,0,0,3,0.0,-0.5691056910569129
WOOD,0,0,1,0.0,-0.3371130861170684
DD,9,2,1,0.0,-1.1103400416377525
TFFP,0,2,1,0.0,-4.322766570605197
PY,706,10,2,0.094,0.0
ATR,353,5,1,0.047,-0.02544313459418297
DD,16970,266,8,0.29400000000000004,-1.11856823266219
AMZN,1753,3,1,0.05,0.29277178297700573
NVDA,1252,10,4,-0.349,4.098723763316107
AE,10587,21,2,0.05500000000000001,0.0
PRPL,0,2,1,0.0,-3.4766697163769353
DY,0,0,1,0.0,0.9572431397575045
HUGE,0,0,1,0.0,-1.0273972602739658
CNK,302,18,2,0.208,-2.8115501519756916
BYND,0,0,2,0.0,-0.04778591908251217
DOW,482,22,2,0.214,-1.419068736141908
IRME,241,11,1,0.107,0.0
ICE,4224,102,2,0.036000000000000004,1.5121951219512166
IRR,2112,51,1,0.018000000000000002,0.7874015748031503
PT,930,36,1,0.02600000000000001,-9.000000000000007
WOOD,4424,124,2,0.33,0.7751937984496124
NVR,2212,62,1,0.165,2.4818294190358547
LL,2212,62,1,0.165,10.39130434782609
WY,2212,62,1,0.165,2.0077492074674193
CORN,2212,94,3,0.165,0.9009009009008961
LEN,2212,62,1,0.165,2.759999999999991
ITB,2212,62,1,0.165,2.0917431192660563
RYN,2212,62,1,0.165,1.0334996436208221
DHI,2212,62,1,0.165,1.6777592900720932
JD,313,50,1,-0.131,3.587998762759059
TSLA,3666,176,6,-0.15999999999999998,9.459749552772815
IMO,0,0,1,0.0,-0.1166180758017468
PLAY,9,0,1,0.0,-5.211081794195256
AAL,3628,174,1,0.101,-5.255255255255264
NCLH,3628,174,1,0.101,-2.902208201892739
SPG,3628,174,1,0.101,-0.24871982443304683
BA,3628,174,1,0.101,-3.495287253141841
CEO,13685,192,2,0.184,0.40464916056822975
SP,3278,132,2,0.166,-1.8734177215189924
RH,1639,66,1,0.083,-0.5532372281234194
SPY,350,61,1,-0.007999999999999993,-0.008877315499784788
FIX,20114,36,2,0.166,-0.07250317201377406
FCF,10057,18,1,0.083,-0.23419203747072104
ASHR,10057,18,1,0.083,0.3703703703703574
USA,10057,18,1,0.083,-0.3267973856209226
SOME,10057,18,1,0.083,0.0
ONE,10057,18,1,0.083,4.2713567839196065
TTM,10057,18,1,0.083,0.8599508599508634
BBY,9,2,1,0.0,-0.18019641409134934
EXTR,0,0,1,0.0,0.444444444444435
RGI,369,12,1,0.07200000000000001,-0.6943936846721648
INTC,0,1,1,0.0,-0.36652412950519186
MSFT,550,26,5,-0.39799999999999996,0.3244274809160338
AAPL,1258,38,3,0.03700000000000003,-1.253634894991921
FB,166,14,1,0.188,-0.510476190476181
AMD,166,14,1,0.188,0.4019978072846854
IPHI,18,0,2,0.0,0.5003882322491574
ING,9,2,1,0.0,-1.4598540145985521
MEET,9,2,1,0.0,0.0
AM,1313,12,3,0.184,2.051983584131332
GNUS,9,2,1,0.0,-1.4183043948355902
AR,1304,10,2,0.184,-0.4524886877827958
RETA,366,8,2,-0.586,5.413243112614784
ED,719,7,2,-0.43799999999999994,0.8128979813033387
LE,183,4,1,-0.293,-0.3448275862068892
ON,183,4,1,-0.293,-1.3477088948787093
VALU,183,4,1,-0.293,0.0
PENN,9,2,1,0.0,1.063275798403657
GAXY,9,2,1,0.0,26.060606060606048
FAMI,9,2,1,0.0,-3.809523809523813
LOW,899,41,1,0.02099999999999999,0.7312730509983504
EPS,899,41,1,0.02099999999999999,-0.3601108033241068
SLV,9,2,1,0.0,0.5494505494505517
USPS,364,58,4,0.060000000000000026,0.0
PSA,4228,79,2,0.09799999999999998,1.3565499088884423
PRPL,9112,271,20,0.586,-6.536796536796544
POST,4228,79,2,0.09799999999999998,-0.374064837905235
SPY,6594,181,4,0.26,0.12782021937515234
EPS,4228,79,2,0.09799999999999998,0.16685205784205304
USD,4228,79,2,0.09799999999999998,-1.116607773851599
ON,5245,87,3,0.13199999999999998,-1.2102196324518135
DD,5249,130,7,0.495,1.1830201809324978
CSCO,752,40,4,0.538,0.023534949399854108
DAX,217,12,1,-0.032,-0.03512469265893225
EXPI,9,0,1,0.0,1.5999999999999974
SLV,644,51,5,0.0029999999999999957,-2.11071286340104
CHAM,0,0,1,0.0,0.0
NEVE,0,0,1,0.0,0.0
WKHS,9,0,1,0.0,-0.06544502617800908
JAN,9,0,1,0.0,2.247191011235947
AAPL,281,13,2,0.072,0.06858038600960076
TSLA,281,13,1,0.072,-0.8576628087856367
FBHS,1058,36,2,0.42,0.31400966183575496
SPCE,311,60,1,-0.106,-1.6958134605193442
RKT,320,62,2,-0.106,-6.600985221674876
IPO,9,2,1,0.0,-0.9189065012634932
SHLL,9,0,1,0.0,2.002503128911141
NVDA,393,14,2,0.012,0.29488291413703677
WMT,393,14,2,0.012,0.1964636542239617
MA,1017,8,1,0.034,0.3469770012589417
ARE,1017,8,1,0.034,-0.23443910444262436
GE,1017,8,1,0.034,1.8348623853211026
PICK,1017,8,1,0.034,-0.28612303290415536
AAL,1017,8,1,0.034,1.6781083142639257
LE,9,2,1,0.0,0.6999125109361336
MSFT,286,10,1,0.073,0.06706265568117206
ATH,1183,51,1,0.081,3.012552301255225
TA,1183,51,1,0.081,3.5840188014101027
FXC,1183,51,1,0.081,-0.13613761591183288
ING,0,0,1,0.0,0.7434944237918277
JMIA,775,5,1,0.109,-0.9558823529411692
ATVI,9,2,1,0.0,-1.9153348786141189
QQQ,0,0,1,0.0,-0.31134390681658763
HD,9,2,1,0.0,-0.20985985629934376
SNDL,326,42,2,0.146,-18.27272727272728
NTEC,7888,12,2,0.27599999999999997,-5.0238095238095255
NOW,3944,6,1,0.13799999999999998,2.468097041088207
EPS,4583,30,2,0.28600000000000003,-0.2221605109691705
NIO,1698,62,3,0.40900000000000003,-0.6691449814126383
TER,0,0,1,0.0,-0.0222222222222178
SLV,972,29,5,-0.127,3.2454361054766765
DRI,9,2,1,0.0,0.05917159763313273
IBIO,9,2,1,0.0,7.258064516129038
SRNE,0,2,1,0.0,-4.89766081871345
DTE,0,2,1,0.0,0.0762259676463144
PENN,0,0,1,0.0,-0.3176382660687625
DXLG,0,0,1,0.0,-1.3830426939266365
TSLA,3415,61,7,0.45299999999999996,0.6207324643078833
TA,2302,13,2,0.27499999999999997,0.8230452674896943
ON,9,2,1,0.0,-1.7055655296229917
CORN,329,31,4,0.121,1.9360269360269244
HAS,0,0,1,0.0,-0.49161729484432193
ESS,0,0,1,0.0,-1.7062517062517062
SPY,5154,41,5,0.363,0.06535753542674622
AAPL,1742,1,1,0.09699999999999999,0.5068600891374624
GL,1742,1,1,0.09699999999999999,0.5680473372781112
HCAC,0,2,1,0.0,0.0
NKLA,9,2,1,0.0,5.5568312284730235
BA,9,2,1,0.0,0.6393272664439495
GE,9,2,1,0.0,0.1517450682852775
CEO,0,0,1,0.0,-0.4985816212498911
RH,598,146,4,-0.22799999999999998,2.1698939379196256
MARK,9,2,2,0.0,-10.112359550561793
OC,0,0,1,0.0,1.0606513295488615
GME,0,0,1,0.0,2.654867256637171
MSFT,9,2,1,0.0,-0.35332314744079885
AZN,4183,12,1,0.04,-0.9760425909494308
MRNA,5215,48,3,0.30000000000000004,-1.8237082066869374
PFE,4183,12,1,0.04,0.2626740215392735
RNA,4183,12,1,0.04,-0.8099898751265556
NVAX,4183,12,1,0.04,5.643627140139509
ESG,225,2,1,-0.037,-0.23947860478321153
RKT,0,2,1,0.0,-2.395833333333338
ABUS,1032,36,2,0.26,-0.5797101449275367
TECH,0,0,1,0.0,1.1932357970739287
FUTU,0,0,1,0.0,-8.053508053508061
RES,0,0,1,0.0,-1.142857142857144
FSLY,420,14,1,0.113,2.4672320740169646
CZR,420,14,1,0.113,4.253632760898281
CSCO,420,14,1,0.113,-2.4434802466316516
CCL,420,14,1,0.113,1.466666666666671
DB,420,14,1,0.113,0.0
PRPL,1018,158,3,-0.11499999999999998,-3.0652866242038197
PLUG,420,14,1,0.113,1.7009847806624843
ATH,420,14,1,0.113,1.5092230296254867
AM,272,17,1,0.0,-1.6806722689075646
DD,4889,142,4,0.262,0.46753246753247296
JP,1250,25,1,0.056,2.3529411764705905
GDP,1250,25,1,0.056,0.12531328320801738
CO,0,80,1,0.0,-0.26178010471203633
GOOG,287,5,1,0.08500000000000002,0.5369651866467238
ALL,574,10,2,0.17000000000000004,0.7747068676717014
LE,287,5,1,0.08500000000000002,5.4680259499536765
IT,287,7,2,0.08500000000000002,0.6369915579431957
INO,977,12,1,0.163,6.829992576095026
IGC,0,0,1,0.0,-26.162790697674414
ACCO,271,16,1,0.077,0.5839416058394166
EOD,9,2,1,0.0,0.4415011037527499
WETF,9,2,1,0.0,-4.428904428904438
NKLA,0,0,1,0.0,1.928571428571434
ES,0,4,1,0.0,1.536151536151534
UAL,0,4,1,0.0,-3.0625832223701694
KO,9,2,1,0.0,0.2691511387163614
EXP,0,3,1,0.0,-1.7205056179775269
SLV,913,51,5,0.22499999999999998,-3.0227743271221406
ATVI,0,0,1,0.0,2.676551897461668
MAN,507,29,1,0.20299999999999996,0.2051019100115326
ING,516,31,2,0.20299999999999996,-2.3501762632197334
ONS,507,29,1,0.20299999999999996,0.0
BLES,507,29,1,0.20299999999999996,0.0172384071711862
AAPL,0,1,1,0.0,2.2738070997081405
DD,0,0,1,0.0,-1.1016949152542348
SPY,9,4,4,0.0,0.5962318149296446
NFLX,9,2,1,0.0,0.876225230194775
MCD,0,0,1,0.0,-0.40607173934061846
TSLA,245,10,5,0.589,5.765986394557823
AUTO,209,2,1,0.589,22.777777777777775
MOD,209,2,1,0.589,-1.6853932584269677
MGM,0,0,1,0.0,-3.691886964448506
PRPL,730,5,1,0.084,3.340206185567005
KODK,0,0,3,0.0,-6.538461538461536
HI,0,0,2,0.0,-0.6731050629207023
INVE,0,0,1,0.0,-0.7766990291262142
ST,0,0,1,0.0,-0.476303881876644
CORN,0,0,1,0.0,0.6872852233676982
PDT,0,0,2,0.0,0.21691973969630773
MRNA,202,4,2,-0.031,-8.127395268930892
ED,193,4,1,-0.031,1.0202693511086927
GOAT,193,4,1,-0.031,-0.12599160055996744
AMZN,0,0,1,0.0,1.7451737451737381
WKHS,0,0,1,0.0,-1.5335463258785955
DGX,0,0,1,0.0,0.5477632998589185
INVE,0,0,1,0.0,-1.7374517374517349
ST,0,0,1,0.0,-0.2874251497005927
KODK,18,4,2,0.0,-11.101243339253998
GAXY,9,2,1,0.0,-53.666666666666664
RKT,3317,94,5,-0.131,-2.4644549763033323
PSA,9,2,1,0.0,-2.5418748163385234
LE,0,0,1,0.0,-1.421800947867302
PRPL,450,120,5,-0.09799999999999999,-4.7827819848545206
GEN,18,2,2,0.0,-1.7662337662337735
CEO,0,0,1,0.0,0.24783147459727486
NKLA,180,2,1,-0.316,-5.517241379310342
TRVN,327,6,2,-0.072,-5.190311418685118
DBX,9,4,1,0.0,-0.95717884130983
DD,2493,127,2,0.385,-2.8484231943031535
AG,2326,108,1,0.224,-4.833333333333334
AL,2326,108,1,0.224,-1.227186910006295
PLUG,421,26,1,0.132,-5.634390651085147
RH,421,26,1,0.132,-3.111874761359289
OI,421,26,1,0.132,-2.5706940874036053
SLV,641,38,3,0.144,-7.530717399920738
CRWD,3060,44,2,0.20600000000000002,1.091658084449024
JAN,1530,22,1,0.10300000000000001,3.5123966942148748
IPO,3794,29,2,0.228,-2.177400870960355
ATH,1838,27,2,0.060000000000000005,-2.580473530194216
SA,1530,22,1,0.10300000000000001,-3.9955604883462756
SOS,367,119,1,0.03,5.140186915887845
EQ,41,660,1,0.0,-15.750000000000005
EPS,2606,41,2,0.049,-1.107419712070871
ES,2597,39,1,0.049,-2.70117540687161
ONE,2597,39,1,0.049,-1.920614596670928
NOW,2597,39,1,0.049,-2.990675722343734
CBRE,2597,39,1,0.049,1.6803102111159007
NMRK,2597,39,1,0.049,-0.7291666666666696
NDAQ,2597,39,1,0.049,-1.15909090909091
SPY,1253,151,2,-0.15399999999999997,-1.2023155707288142
DIA,1642,70,2,-0.11199999999999996,-1.320754716981125
SEE,821,35,1,-0.05599999999999998,-0.7765105556903671
GDP,821,35,1,-0.05599999999999998,-8.244994110718494
ATVI,821,38,2,-0.05599999999999998,-2.932155563734512
DOW,821,35,1,-0.05599999999999998,-2.283706631532717
BOXL,442,62,2,0.0,8.06451612903224
FE,1032,46,2,0.12199999999999998,-0.9277667329357228
FB,4528,14,2,0.25,-1.5585064473355523
DOG,2264,7,1,0.125,1.3269274765499846
RAMP,2264,7,1,0.125,2.510773842982956
IT,2264,7,1,0.125,-1.1419984973703845
NLS,9,2,1,0.0,-2.754820936639121
TGT,616,10,2,-0.08600000000000001,-1.4882955650288003
DDOG,1316,86,4,0.16799999999999998,-1.604174719752615
PRPL,1581,39,4,-0.023999999999999994,1.8472906403940859
JP,1065,27,1,0.03,2.9239766081871372
NKLA,1065,27,1,0.03,7.716346153846156
TSLA,1102,28,2,0.03,-2.032458563535916
AMD,1065,28,2,0.03,-3.303938859494418
RKT,1074,29,2,0.03,-10.60231023102309
FAST,510,3,1,-0.11400000000000002,-1.0119785212722057
AAPL,0,0,1,0.0,0.11323268206040137
PT,0,0,1,0.0,2.1739130434782727
ZM,0,4,1,0.0,-3.5270510148954184
